cnid	path	type	creator	data_len	data_ab	rsrc_len	rsrc_ab	created	modified	data_lba	data_extents	rsrc_extents
264	Clic!/numeri/clic297/posta/11sw1.htm	TEXT	LMAN	6618	563	0	-1	1997-02-11 15:59:43	1997-02-11 09:00:42	2958.0000	563+1	
193	Clic!/numeri/clic297/posta/11sw2.htm	TEXT	LMAN	8877	49542	0	-1	1997-02-11 15:59:43	1997-02-11 09:00:42	247853.0000	49542+1	
227	Clic!/numeri/clic297/posta/11sw3.htm	TEXT	LMAN	4920	525	0	-1	1997-02-11 15:59:43	1997-02-11 09:00:44	2768.0000	525+1	
263	Clic!/numeri/clic297/posta/11sw4.htm	TEXT	LMAN	5667	562	0	-1	1997-02-11 15:59:43	1997-02-11 09:00:44	2953.0000	562+1	
262	Clic!/numeri/clic297/posta/12hw1.htm	TEXT	LMAN	8808	561	0	-1	1997-02-11 15:59:43	1997-02-11 09:00:44	2948.0000	561+1	
192	Clic!/numeri/clic297/posta/12hw2.htm	TEXT	LMAN	5863	49537	0	-1	1997-02-11 15:59:43	1997-02-11 09:00:44	247828.0000	49537+1	
226	Clic!/numeri/clic297/posta/12hw3.htm	TEXT	LMAN	8214	524	0	-1	1997-02-11 15:59:44	1997-02-11 09:00:44	2763.0000	524+1	
230	Clic!/numeri/clic297/posta/12in1.htm	TEXT	LMAN	5059	528	0	-1	1997-02-11 15:59:44	1997-02-11 09:00:44	2783.0000	528+1	
191	Clic!/numeri/clic297/posta/12sw1.htm	TEXT	LMAN	4812	49536	0	-1	1997-02-11 15:59:44	1997-02-11 09:00:46	247823.0000	49536+1	
225	Clic!/numeri/clic297/posta/12sw2.htm	TEXT	LMAN	6861	523	0	-1	1997-02-11 15:59:44	1997-02-11 09:00:46	2758.0000	523+1	
261	Clic!/numeri/clic297/posta/12sw3.htm	TEXT	LMAN	6761	560	0	-1	1997-02-11 15:59:44	1997-02-11 09:00:46	2943.0000	560+1	
279	Clic!/numeri/clic297/posta/197hw1.htm	TEXT	LMAN	6346	578	0	-1	1997-02-11 15:59:44	1997-02-11 09:00:46	3033.0000	578+1	
243	Clic!/numeri/clic297/posta/197hw2.htm	TEXT	LMAN	7133	541	0	-1	1997-02-11 15:59:44	1997-02-11 09:00:46	2848.0000	541+1	
206	Clic!/numeri/clic297/posta/197hw3.htm	TEXT	LMAN	8629	502	0	-1	1997-02-11 15:59:44	1997-02-11 09:00:46	2653.0000	502+1	
277	Clic!/numeri/clic297/posta/197hw4.htm	TEXT	LMAN	7841	576	0	-1	1997-02-11 15:59:44	1997-02-11 09:00:48	3023.0000	576+1	
241	Clic!/numeri/clic297/posta/197hw5.htm	TEXT	LMAN	8406	539	0	-1	1997-02-11 15:59:44	1997-02-11 09:00:48	2838.0000	539+1	
204	Clic!/numeri/clic297/posta/197hw6.htm	TEXT	LMAN	9146	500	0	-1	1997-02-11 15:59:44	1997-02-11 09:00:48	2643.0000	500+1	
203	Clic!/numeri/clic297/posta/197in1.htm	TEXT	LMAN	8730	499	0	-1	1997-02-11 15:59:44	1997-02-11 09:00:48	2638.0000	499+1	
202	Clic!/numeri/clic297/posta/197pr1.htm	TEXT	LMAN	5200	498	0	-1	1997-02-11 15:59:44	1997-02-11 09:00:48	2633.0000	498+1	
273	Clic!/numeri/clic297/posta/197pr2.htm	TEXT	LMAN	7327	572	0	-1	1997-02-11 15:59:44	1997-02-11 09:00:48	3003.0000	572+1	
237	Clic!/numeri/clic297/posta/197sw1.htm	TEXT	LMAN	6812	535	0	-1	1997-02-11 15:59:44	1997-02-11 09:00:50	2818.0000	535+1	
200	Clic!/numeri/clic297/posta/197sw2.htm	TEXT	LMAN	5963	49527	0	-1	1997-02-11 15:59:44	1997-02-11 09:00:50	247778.0000	49527+1	
271	Clic!/numeri/clic297/posta/197sw3.htm	TEXT	LMAN	8880	570	0	-1	1997-02-11 15:59:44	1997-02-11 09:00:50	2993.0000	570+1	
244	Clic!/numeri/clic297/posta/297hw1.htm	TEXT	LMAN	7530	542	0	-1	1997-02-11 15:59:44	1997-02-11 09:00:50	2853.0000	542+1	
207	Clic!/numeri/clic297/posta/297hw2.htm	TEXT	LMAN	7705	503	0	-1	1997-02-11 15:59:44	1997-02-11 09:00:50	2658.0000	503+1	
278	Clic!/numeri/clic297/posta/297hw3.htm	TEXT	LMAN	7184	577	0	-1	1997-02-11 15:59:44	1997-02-11 09:00:52	3028.0000	577+1	
242	Clic!/numeri/clic297/posta/297hw4.htm	TEXT	LMAN	9803	540	0	-1	1997-02-11 15:59:44	1997-02-11 09:00:52	2843.0000	540+1	
205	Clic!/numeri/clic297/posta/297hw5.htm	TEXT	LMAN	7335	501	0	-1	1997-02-11 15:59:44	1997-02-11 09:00:52	2648.0000	501+1	
276	Clic!/numeri/clic297/posta/297hw6.htm	TEXT	LMAN	6518	575	0	-1	1997-02-11 15:59:44	1997-02-11 09:00:52	3018.0000	575+1	
240	Clic!/numeri/clic297/posta/297hw7.htm	TEXT	LMAN	9314	538	0	-1	1997-02-11 15:59:44	1997-02-11 09:00:52	2833.0000	538+1	
275	Clic!/numeri/clic297/posta/297in1.htm	TEXT	LMAN	6326	574	0	-1	1997-02-11 15:59:45	1997-02-11 09:00:52	3013.0000	574+1	
239	Clic!/numeri/clic297/posta/297in2.htm	TEXT	LMAN	5707	537	0	-1	1997-02-11 15:59:45	1997-02-11 09:00:54	2828.0000	537+1	
274	Clic!/numeri/clic297/posta/297pr1.htm	TEXT	LMAN	5200	573	0	-1	1997-02-11 15:59:45	1997-02-11 09:00:54	3008.0000	573+1	
238	Clic!/numeri/clic297/posta/297pr2.htm	TEXT	LMAN	7327	536	0	-1	1997-02-11 15:59:45	1997-02-11 09:00:54	2823.0000	536+1	
201	Clic!/numeri/clic297/posta/297sw1.htm	TEXT	LMAN	7491	497	0	-1	1997-02-11 15:59:45	1997-02-11 09:00:54	2628.0000	497+1	
272	Clic!/numeri/clic297/posta/297sw2.htm	TEXT	LMAN	5163	571	0	-1	1997-02-11 15:59:45	1997-02-11 09:00:54	2998.0000	571+1	
236	Clic!/numeri/clic297/posta/297sw3.htm	TEXT	LMAN	8004	534	0	-1	1997-02-11 15:59:45	1997-02-11 09:00:54	2813.0000	534+1	
199	Clic!/numeri/clic297/posta/297sw4.htm	TEXT	LMAN	5739	49544	0	-1	1997-02-11 15:59:45	1997-02-11 09:00:54	247863.0000	49544+1	
270	Clic!/numeri/clic297/posta/297sw5.htm	TEXT	LMAN	6651	569	0	-1	1997-02-11 15:59:45	1997-02-11 09:00:56	2988.0000	569+1	
190	Clic!/numeri/clic297/posta/297w1.htm	TEXT	LMAN	5543	49543	0	-1	1997-02-11 15:59:45	1997-02-11 09:00:56	247858.0000	49543+1	
223	Clic!/numeri/clic297/posta/297w2.htm	TEXT	LMAN	6272	521	0	-1	1997-02-11 15:59:45	1997-02-11 09:00:56	2748.0000	521+1	
259	Clic!/numeri/clic297/posta/297w3.htm	TEXT	LMAN	5567	558	0	-1	1997-02-11 15:59:45	1997-02-11 09:00:56	2933.0000	558+1	
217	Clic!/numeri/clic297/posta/6ps1.htm	TEXT	LMAN	10826	514	0	-1	1997-02-11 15:59:45	1997-02-11 09:00:56	2713.0000	514+2	
186	Clic!/numeri/clic297/posta/6ps2.htm	TEXT	LMAN	6368	49538	0	-1	1997-02-11 15:59:45	1997-02-11 09:00:56	247833.0000	49538+1	
255	Clic!/numeri/clic297/posta/6ps3.htm	TEXT	LMAN	6322	554	0	-1	1997-02-11 15:59:45	1997-02-11 09:00:58	2913.0000	554+1	
216	Clic!/numeri/clic297/posta/6ps4.htm	TEXT	LMAN	10830	512	0	-1	1997-02-11 15:59:45	1997-02-11 09:00:58	2703.0000	512+2	
185	Clic!/numeri/clic297/posta/6ps5.htm	TEXT	LMAN	7460	49539	0	-1	1997-02-11 15:59:46	1997-02-11 09:00:58	247838.0000	49539+1	
254	Clic!/numeri/clic297/posta/6ps6.htm	TEXT	LMAN	7711	553	0	-1	1997-02-11 15:59:46	1997-02-11 09:00:58	2908.0000	553+1	
224	Clic!/numeri/clic297/posta/6ps6bis.htm	TEXT	LMAN	6046	522	0	-1	1997-02-11 15:59:46	1997-02-11 09:00:58	2753.0000	522+1	
215	Clic!/numeri/clic297/posta/6ps7.htm	TEXT	LMAN	4849	511	0	-1	1997-02-11 15:59:46	1997-02-11 09:00:58	2698.0000	511+1	
184	Clic!/numeri/clic297/posta/6ps8.htm	TEXT	LMAN	5905	49531	0	-1	1997-02-11 15:59:46	1997-02-11 09:01:00	247798.0000	49531+1	
253	Clic!/numeri/clic297/posta/6ps9.htm	TEXT	LMAN	4672	552	0	-1	1997-02-11 15:59:46	1997-02-11 09:01:00	2903.0000	552+1	
222	Clic!/numeri/clic297/posta/9hw1.htm	TEXT	LMAN	8059	520	0	-1	1997-02-11 15:59:46	1997-02-11 09:01:00	2743.0000	520+1	
189	Clic!/numeri/clic297/posta/9hw2.htm	TEXT	LMAN	6361	49545	0	-1	1997-02-11 15:59:46	1997-02-11 09:01:00	247868.0000	49545+1	
258	Clic!/numeri/clic297/posta/9hw3.htm	TEXT	LMAN	8570	557	0	-1	1997-02-11 15:59:46	1997-02-11 09:01:00	2928.0000	557+1	
221	Clic!/numeri/clic297/posta/9hw4.htm	TEXT	LMAN	6844	519	0	-1	1997-02-11 15:59:47	1997-02-11 09:01:00	2738.0000	519+1	
188	Clic!/numeri/clic297/posta/9hw5.htm	TEXT	LMAN	5803	49530	0	-1	1997-02-11 15:59:47	1997-02-11 09:01:00	247793.0000	49530+1	
257	Clic!/numeri/clic297/posta/9hw6.htm	TEXT	LMAN	4850	556	0	-1	1997-02-11 15:59:47	1997-02-11 09:01:02	2923.0000	556+1	
220	Clic!/numeri/clic297/posta/9hw7.htm	TEXT	LMAN	5003	518	0	-1	1997-02-11 15:59:47	1997-02-11 09:01:02	2733.0000	518+1	
256	Clic!/numeri/clic297/posta/9in1.htm	TEXT	LMAN	4774	555	0	-1	1997-02-11 15:59:47	1997-02-11 09:01:02	2918.0000	555+1	
219	Clic!/numeri/clic297/posta/9in2.htm	TEXT	LMAN	4506	517	0	-1	1997-02-11 15:59:47	1997-02-11 09:01:02	2728.0000	517+1	
187	Clic!/numeri/clic297/posta/9in3.htm	TEXT	LMAN	4322	49547	0	-1	1997-02-11 15:59:47	1997-02-11 09:01:02	247878.0000	49547+1	
183	Clic!/numeri/clic297/posta/9sw1.htm	TEXT	LMAN	6469	49546	0	-1	1997-02-11 15:59:47	1997-02-11 09:01:02	247873.0000	49546+1	
252	Clic!/numeri/clic297/posta/9sw2.htm	TEXT	LMAN	5602	551	0	-1	1997-02-11 15:59:47	1997-02-11 09:01:04	2898.0000	551+1	
213	Clic!/numeri/clic297/posta/9sw3.htm	TEXT	LMAN	7009	509	0	-1	1997-02-11 15:59:47	1997-02-11 09:01:04	2688.0000	509+1	
182	Clic!/numeri/clic297/posta/9sw4.htm	TEXT	LMAN	4994	49526	0	-1	1997-02-11 15:59:47	1997-02-11 09:01:04	247773.0000	49526+1	
251	Clic!/numeri/clic297/posta/9sw5.htm	TEXT	LMAN	6101	550	0	-1	1997-02-11 15:59:47	1997-02-11 09:01:04	2893.0000	550+1	
212	Clic!/numeri/clic297/posta/9sw6.htm	TEXT	LMAN	4943	508	0	-1	1997-02-11 15:59:48	1997-02-11 09:01:04	2683.0000	508+1	
280	Clic!/numeri/clic297/posta/9w1.htm	TEXT	LMAN	5665	579	0	-1	1997-02-11 15:59:48	1997-02-11 09:01:04	3038.0000	579+1	
208	Clic!/numeri/clic297/posta/9w2.htm	TEXT	LMAN	4670	504	0	-1	1997-02-11 15:59:48	1997-02-11 09:01:06	2663.0000	504+1	
260	Clic!/numeri/clic297/posta/domande.htm	TEXT	LMAN	3354	559	0	-1	1997-02-11 15:59:48	1997-02-11 09:01:06	2938.0000	559+1	
250	Clic!/numeri/clic297/posta/newcl1.htm	TEXT	LMAN	3569	549	0	-1	1997-02-11 15:59:48	1997-02-11 09:01:06	2888.0000	549+1	
181	Clic!/numeri/clic297/posta/newgi1.htm	TEXT	LMAN	4696	49532	0	-1	1997-02-11 15:59:48	1997-02-11 09:01:06	247803.0000	49532+1	
249	Clic!/numeri/clic297/posta/newhw1.htm	TEXT	LMAN	5773	548	0	-1	1997-02-11 15:59:48	1997-02-11 09:01:06	2883.0000	548+1	
211	Clic!/numeri/clic297/posta/newhw2.htm	TEXT	LMAN	5525	507	0	-1	1997-02-11 15:59:48	1997-02-11 09:01:06	2678.0000	507+1	
180	Clic!/numeri/clic297/posta/newhw3.htm	TEXT	LMAN	5245	49548	0	-1	1997-02-11 15:59:48	1997-02-11 09:01:06	247883.0000	49548+1	
248	Clic!/numeri/clic297/posta/newhw4.htm	TEXT	LMAN	5182	547	0	-1	1997-02-11 15:59:48	1997-02-11 09:01:08	2878.0000	547+1	
210	Clic!/numeri/clic297/posta/newhw5.htm	TEXT	LMAN	6478	506	0	-1	1997-02-11 15:59:48	1997-02-11 09:01:08	2673.0000	506+1	
179	Clic!/numeri/clic297/posta/newhw6.htm	TEXT	LMAN	4523	49541	0	-1	1997-02-11 15:59:48	1997-02-11 09:01:08	247848.0000	49541+1	
178	Clic!/numeri/clic297/posta/newin1.htm	TEXT	LMAN	4306	49540	0	-1	1997-02-11 15:59:48	1997-02-11 09:01:08	247843.0000	49540+1	
247	Clic!/numeri/clic297/posta/newin2.htm	TEXT	LMAN	7479	546	0	-1	1997-02-11 15:59:48	1997-02-11 09:01:08	2873.0000	546+1	
209	Clic!/numeri/clic297/posta/newpt1.htm	TEXT	LMAN	5360	505	0	-1	1997-02-11 15:59:48	1997-02-11 09:01:08	2668.0000	505+1	
281	Clic!/numeri/clic297/posta/newsw1.htm	TEXT	LMAN	5825	580	0	-1	1997-02-11 15:59:48	1997-02-11 09:01:10	3043.0000	580+1	
218	Clic!/numeri/clic297/posta/oldps.htm	TEXT	LMAN	3509	516	0	-1	1997-02-11 15:59:48	1997-02-11 09:01:10	2723.0000	516+1	
214	Clic!/numeri/clic297/posta/posta.htm	TEXT	LMAN	3783	510	0	-1	1997-02-11 15:59:48	1997-02-11 09:01:10	2693.0000	510+1	
245	Clic!/numeri/clic297/posta/ps1.htm	TEXT	LMAN	6545	543	0	-1	1997-02-11 15:59:48	1997-02-11 09:01:10	2858.0000	543+1	
246	Clic!/numeri/clic297/posta/WS_FTP.LOG	TEXT	LMAN	17808	544	0	-1	1997-02-11 15:59:43	1997-02-11 09:01:18	2863.0000	544+2	
286	Clic!/leader/ANIBUTON.VBX	TEXT	LMAN	99888	636	0	-1	1997-02-11 16:58:10	1993-04-28 00:00:00	3323.0000	636+10	
287	Clic!/leader/SETUP.EXE	DEXE	LMAN	328544	646	0	-1	1997-02-11 16:58:11	1996-08-19 12:28:20	3373.0000	646+33	
284	Clic!/leader/SS3D2.VBX	TEXT	LMAN	91072	620	0	-1	1997-02-11 16:58:11	1994-02-09 10:09:18	3243.0000	620+9	
285	Clic!/leader/THREED.VBX	TEXT	LMAN	64432	629	0	-1	1997-02-11 16:58:11	1993-07-16 15:28:04	3288.0000	629+7	
283	Clic!/leader/VBRUN300.DLL	DEXE	LMAN	398416	581	0	-1	1997-02-11 16:56:41	1993-05-12 00:00:00	3048.0000	581+39	
291	Clic!/leader/DEMODATA/GYM.DEM	TEXT	LMAN	10440	681	0	-1	1997-02-11 16:58:00	1996-09-13 14:56:30	3548.0000	681+2	
301	Clic!/leader/DEMODATA/LEVEL1.DEM	TEXT	LMAN	5992	697	0	-1	1997-02-11 16:58:00	1996-09-14 21:32:58	3628.0000	697+1	
296	Clic!/leader/DEMODATA/LEVEL2.DEM	TEXT	LMAN	13132	690	0	-1	1997-02-11 16:58:00	1996-09-05 22:53:46	3593.0000	690+2	
299	Clic!/leader/DEMODATA/LEVEL3A.DEM	TEXT	LMAN	13396	694	0	-1	1997-02-11 16:58:00	1996-09-06 23:07:48	3613.0000	694+2	
290	Clic!/leader/DEMODATA/LEVEL3B.DEM	TEXT	LMAN	4748	680	0	-1	1997-02-11 16:58:00	1996-09-02 22:27:36	3543.0000	680+1	
300	Clic!/leader/DEMODATA/LEVEL4.DEM	TEXT	LMAN	1008	696	0	-1	1997-02-11 16:58:00	1996-09-05 00:12:56	3623.0000	696+1	
295	Clic!/leader/DEMODATA/LEVEL5.DEM	TEXT	LMAN	4976	689	0	-1	1997-02-11 16:58:01	1996-09-03 17:45:26	3588.0000	689+1	
292	Clic!/leader/DEMODATA/LEVEL6.DEM	TEXT	LMAN	13296	683	0	-1	1997-02-11 16:58:01	1996-09-10 23:45:22	3558.0000	683+2	
294	Clic!/leader/DEMODATA/LEVEL7A.DEM	TEXT	LMAN	17756	687	0	-1	1997-02-11 16:58:01	1996-09-14 00:29:16	3578.0000	687+2	
298	Clic!/leader/DEMODATA/LEVEL7B.DEM	TEXT	LMAN	1004	693	0	-1	1997-02-11 16:58:01	1996-09-13 15:41:36	3608.0000	693+1	
289	Clic!/leader/DEMODATA/LEVEL8A.DEM	TEXT	LMAN	236	679	0	-1	1997-02-11 16:58:01	1996-09-13 15:41:46	3538.0000	679+1	
293	Clic!/leader/DEMODATA/LEVEL8B.DEM	TEXT	LMAN	17184	685	0	-1	1997-02-11 16:58:01	1996-09-24 02:40:12	3568.0000	685+2	
297	Clic!/leader/DEMODATA/LEVEL8C.DEM	TEXT	LMAN	244	692	0	-1	1997-02-11 16:58:01	1996-09-13 15:42:00	3603.0000	692+1	
311	Clic!/leader/CATALOGO/CATAL.TBK	TEXT	LMAN	3074962	1231	0	-1	1997-02-11 16:58:11	1997-02-10 10:40:18	6298.0000	1231+301	
321	Clic!/leader/CATALOGO/CLASSIC.DBF	F+DB	FOXX	10172	1590	0	-1	1997-02-11 16:58:17	1996-12-05 16:11:08	8093.0000	1590+1	
307	Clic!/leader/CATALOGO/FAMILY.DBF	F+DB	FOXX	14690	784	0	-1	1997-02-11 16:58:17	1997-02-10 09:19:00	4063.0000	784+2	
310	Clic!/leader/CATALOGO/GAMES.DBF	F+DB	FOXX	17762	1229	0	-1	1997-02-11 16:58:17	1997-02-10 09:25:34	6288.0000	1229+2	
309	Clic!/leader/CATALOGO/LCAT.EXE	DEXE	LMAN	4492357	790	0	-1	1997-02-11 16:59:48	1996-08-29 13:10:26	4093.0000	790+439	
327	Clic!/leader/CATALOGO/MTB30BAS.DLL	DEXE	LMAN	844032	1656	0	-1	1997-02-11 16:59:55	1995-02-28 03:01:00	8423.0000	1656+83	
328	Clic!/leader/CATALOGO/MTB30BMP.DLL	DEXE	LMAN	117600	1739	0	-1	1997-02-11 16:59:57	1995-02-28 03:01:00	8838.0000	1739+12	
306	Clic!/leader/CATALOGO/MTB30CMP.DLL	DEXE	LMAN	341008	750	0	-1	1997-02-11 16:59:57	1995-02-28 03:01:00	3893.0000	750+34	
305	Clic!/leader/CATALOGO/MTB30FLT.DLL	DEXE	LMAN	143232	736	0	-1	1997-02-11 16:59:58	1995-02-28 03:01:00	3823.0000	736+14	
304	Clic!/leader/CATALOGO/MTB30LNL.DLL	DEXE	LMAN	188512	717	0	-1	1997-02-11 16:59:58	1995-02-28 03:01:00	3728.0000	717+19	
316	Clic!/leader/CATALOGO/MTB30MM.DLL	DEXE	LMAN	41856	1553	0	-1	1997-02-11 16:59:58	1995-02-28 03:01:00	7908.0000	1553+5	
322	Clic!/leader/CATALOGO/MTB30MM.INI	TEXT	LMAN	4223	1591	0	-1	1997-02-11 16:59:58	1994-07-12 03:00:00	8098.0000	1591+1	
325	Clic!/leader/CATALOGO/MTB30NET.EXE	DEXE	LMAN	8928	1654	0	-1	1997-02-11 16:59:58	1995-02-28 03:01:00	8413.0000	1654+1	
324	Clic!/leader/CATALOGO/MTB30RUN.EXE	DEXE	LMAN	620864	1593	0	-1	1997-02-11 16:59:58	1995-02-28 03:01:00	8108.0000	1593+61	
303	Clic!/leader/CATALOGO/MTB30UTL.DLL	DEXE	LMAN	186848	698	0	-1	1997-02-11 16:59:59	1995-02-28 03:01:00	3633.0000	698+19	
314	Clic!/leader/CATALOGO/PCDLIB.DLL	DEXE	LMAN	83520	1542	0	-1	1997-02-11 17:00:00	1994-07-12 03:00:00	7853.0000	1542+9	
323	Clic!/leader/CATALOGO/PCDXBMP.DLL	DEXE	LMAN	2336	1592	0	-1	1997-02-11 17:00:00	1994-07-12 03:00:00	8103.0000	1592+1	
308	Clic!/leader/CATALOGO/PHOTO.DLL	DEXE	LMAN	35728	786	0	-1	1997-02-11 17:00:00	1994-07-12 03:00:00	4073.0000	786+4	
313	Clic!/leader/CATALOGO/TAPPO.EXE	DEXE	LMAN	8973	1541	0	-1	1997-02-11 17:00:13	1996-08-23 12:43:58	7848.0000	1541+1	
312	Clic!/leader/CATALOGO/TB30DB3.DLL	DEXE	LMAN	92032	1532	0	-1	1997-02-11 17:00:13	1995-02-28 03:01:00	7803.0000	1532+9	
319	Clic!/leader/CATALOGO/TB30DLG.DLL	DEXE	LMAN	81248	1578	0	-1	1997-02-11 17:00:13	1995-02-28 03:01:00	8033.0000	1578+8	
318	Clic!/leader/CATALOGO/TB30DOS.DLL	DEXE	LMAN	18848	1576	0	-1	1997-02-11 17:00:13	1995-02-28 03:01:00	8023.0000	1576+2	
320	Clic!/leader/CATALOGO/TB30WIN.DLL	DEXE	LMAN	39616	1586	0	-1	1997-02-11 17:00:13	1995-02-28 03:01:00	8073.0000	1586+4	
317	Clic!/leader/CATALOGO/TBDC.DLL	DEXE	LMAN	176032	1558	0	-1	1997-02-11 17:00:13	1994-10-21 01:00:00	7933.0000	1558+18	
315	Clic!/leader/CATALOGO/TBKFILE.DLL	DEXE	LMAN	18816	1551	0	-1	1997-02-11 17:00:14	1994-07-12 03:00:00	7898.0000	1551+2	
326	Clic!/leader/CATALOGO/TBLOAD.EXE	DEXE	LMAN	7232	1655	0	-1	1997-02-11 17:00:14	1995-02-28 03:01:00	8418.0000	1655+1	
508	Clic!/leader/CATALOGO/REQUISIT/100315.TXT	TEXT	MSWD	165	1929	0	-1	1997-02-11 17:00:00	1996-11-20 14:50:22	9788.0000	1929+1	
386	Clic!/leader/CATALOGO/REQUISIT/100344.TXT	TEXT	MSWD	194	1807	0	-1	1997-02-11 17:00:00	1996-11-20 14:46:30	9178.0000	1807+1	
384	Clic!/leader/CATALOGO/REQUISIT/100377.TXT	TEXT	MSWD	144	1805	0	-1	1997-02-11 17:00:00	1996-02-20 11:10:56	9168.0000	1805+1	
389	Clic!/leader/CATALOGO/REQUISIT/100380.TXT	TEXT	MSWD	166	1810	0	-1	1997-02-11 17:00:00	1996-04-20 12:10:50	9193.0000	1810+1	
387	Clic!/leader/CATALOGO/REQUISIT/100383.TXT	TEXT	MSWD	48	1808	0	-1	1997-02-11 17:00:00	1996-02-20 11:17:56	9183.0000	1808+1	
382	Clic!/leader/CATALOGO/REQUISIT/100389.TXT	TEXT	MSWD	182	1803	0	-1	1997-02-11 17:00:00	1996-02-20 11:13:54	9158.0000	1803+1	
388	Clic!/leader/CATALOGO/REQUISIT/100392.TXT	TEXT	MSWD	130	1809	0	-1	1997-02-11 17:00:00	1996-04-20 12:27:44	9188.0000	1809+1	
509	Clic!/leader/CATALOGO/REQUISIT/100393.TXT	TEXT	MSWD	217	1930	0	-1	1997-02-11 17:00:00	1996-11-20 14:44:16	9793.0000	1930+1	
450	Clic!/leader/CATALOGO/REQUISIT/100394.TXT	TEXT	MSWD	197	1871	0	-1	1997-02-11 17:00:00	1996-11-20 14:44:50	9498.0000	1871+1	
385	Clic!/leader/CATALOGO/REQUISIT/100395.TXT	TEXT	MSWD	216	1806	0	-1	1997-02-11 17:00:00	1996-11-20 14:44:36	9173.0000	1806+1	
375	Clic!/leader/CATALOGO/REQUISIT/100418.TXT	TEXT	MSWD	436	1796	0	-1	1997-02-11 17:00:00	1996-04-20 11:52:36	9123.0000	1796+1	
383	Clic!/leader/CATALOGO/REQUISIT/100421.TXT	TEXT	MSWD	167	1804	0	-1	1997-02-11 17:00:00	1996-02-20 11:10:02	9163.0000	1804+1	
380	Clic!/leader/CATALOGO/REQUISIT/100433.TXT	TEXT	MSWD	214	1801	0	-1	1997-02-11 17:00:00	1996-02-20 11:03:04	9148.0000	1801+1	
505	Clic!/leader/CATALOGO/REQUISIT/100434.TXT	TEXT	MSWD	397	1926	0	-1	1997-02-11 17:00:00	1996-11-20 14:47:04	9773.0000	1926+1	
506	Clic!/leader/CATALOGO/REQUISIT/100443.TXT	TEXT	MSWD	268	1927	0	-1	1997-02-11 17:00:00	1996-11-20 14:30:22	9778.0000	1927+1	
448	Clic!/leader/CATALOGO/REQUISIT/100444.TXT	TEXT	MSWD	181	1869	0	-1	1997-02-11 17:00:00	1996-11-20 14:45:52	9488.0000	1869+1	
377	Clic!/leader/CATALOGO/REQUISIT/100445.TXT	TEXT	MSWD	161	1798	0	-1	1997-02-11 17:00:00	1996-04-20 12:09:02	9133.0000	1798+1	
379	Clic!/leader/CATALOGO/REQUISIT/100463.TXT	TEXT	MSWD	442	1800	0	-1	1997-02-11 17:00:00	1996-11-20 14:46:06	9143.0000	1800+1	
504	Clic!/leader/CATALOGO/REQUISIT/100464.TXT	TEXT	MSWD	442	1925	0	-1	1997-02-11 17:00:01	1996-11-20 14:45:06	9768.0000	1925+1	
446	Clic!/leader/CATALOGO/REQUISIT/100465.TXT	TEXT	MSWD	443	1867	0	-1	1997-02-11 17:00:01	1996-03-28 18:07:52	9478.0000	1867+1	
376	Clic!/leader/CATALOGO/REQUISIT/100466.TXT	TEXT	MSWD	440	1797	0	-1	1997-02-11 17:00:01	1996-03-28 18:03:32	9128.0000	1797+1	
502	Clic!/leader/CATALOGO/REQUISIT/100467.TXT	TEXT	MSWD	505	1923	0	-1	1997-02-11 17:00:01	1996-11-20 14:39:06	9758.0000	1923+1	
444	Clic!/leader/CATALOGO/REQUISIT/100468.TXT	TEXT	MSWD	505	1865	0	-1	1997-02-11 17:00:01	1996-11-20 14:38:46	9468.0000	1865+1	
371	Clic!/leader/CATALOGO/REQUISIT/100469.TXT	TEXT	MSWD	443	1792	0	-1	1997-02-11 17:00:01	1996-03-28 18:17:26	9103.0000	1792+1	
507	Clic!/leader/CATALOGO/REQUISIT/100470.TXT	TEXT	MSWD	493	1928	0	-1	1997-02-11 17:00:01	1996-03-28 18:12:14	9783.0000	1928+1	
449	Clic!/leader/CATALOGO/REQUISIT/100471.TXT	TEXT	MSWD	493	1870	0	-1	1997-02-11 17:00:01	1996-03-28 18:12:02	9493.0000	1870+1	
381	Clic!/leader/CATALOGO/REQUISIT/100472.TXT	TEXT	MSWD	275	1802	0	-1	1997-02-11 17:00:01	1996-03-28 18:11:46	9153.0000	1802+1	
447	Clic!/leader/CATALOGO/REQUISIT/100474.TXT	TEXT	MSWD	458	1868	0	-1	1997-02-11 17:00:01	1996-03-28 18:11:26	9483.0000	1868+1	
378	Clic!/leader/CATALOGO/REQUISIT/100493.TXT	TEXT	MSWD	440	1799	0	-1	1997-02-11 17:00:01	1996-03-28 18:13:16	9138.0000	1799+1	
503	Clic!/leader/CATALOGO/REQUISIT/100494.TXT	TEXT	MSWD	147	1924	0	-1	1997-02-11 17:00:01	1996-08-01 14:53:08	9763.0000	1924+1	
439	Clic!/leader/CATALOGO/REQUISIT/100506.TXT	TEXT	MSWD	187	1860	0	-1	1997-02-11 17:00:01	1996-03-19 18:54:46	9443.0000	1860+1	
501	Clic!/leader/CATALOGO/REQUISIT/100511.TXT	TEXT	MSWD	150	1922	0	-1	1997-02-11 17:00:01	1996-03-19 18:34:42	9753.0000	1922+1	
442	Clic!/leader/CATALOGO/REQUISIT/100512.TXT	TEXT	MSWD	143	1863	0	-1	1997-02-11 17:00:01	1996-03-19 19:07:46	9458.0000	1863+1	
